,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,boolean_data_education
4211,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown,yes,False
4212,38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293,20,-1,0,unknown,no,False
4213,30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,failure,yes,False
4214,36,student,single,unknown,no,386,no,no,unknown,18,jun,359,2,-1,0,unknown,no,False
4215,37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,yes,False
4216,53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success,no,False
4217,38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes,False
4218,48,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37,1,-1,0,unknown,no,False
4219,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,no,False
4220,33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes,False
4221,47,technician,married,unknown,no,2106,yes,no,unknown,6,may,168,1,-1,0,unknown,no,False
4222,45,management,divorced,tertiary,no,220,yes,no,unknown,18,jun,89,4,-1,0,unknown,no,False
4223,32,blue-collar,divorced,secondary,no,0,yes,no,unknown,2,jun,746,2,-1,0,unknown,no,False
4224,69,retired,married,unknown,no,426,no,no,telephone,9,mar,225,1,90,1,success,yes,False
4225,65,unknown,married,unknown,no,4717,no,no,telephone,6,aug,256,1,-1,0,unknown,yes,False
4226,37,blue-collar,married,secondary,no,395,yes,no,unknown,6,may,219,2,-1,0,unknown,no,False
4227,45,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,211,2,-1,0,unknown,no,True
4228,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no,False
4229,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,yes,False
4230,37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,unknown,no,False
4231,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes,False
4232,38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,success,yes,False
4233,31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,unknown,no,False
4234,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,31,jul,124,10,-1,0,unknown,no,True
4235,44,management,single,tertiary,no,1424,yes,no,cellular,8,aug,201,2,-1,0,unknown,no,False
4236,31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,-1,0,unknown,yes,False
4237,33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,2,-1,0,unknown,yes,False
4238,36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes,False
4239,31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,-1,0,unknown,no,False
4240,45,admin.,married,secondary,no,-547,yes,no,unknown,3,jun,214,2,-1,0,unknown,no,False
4241,30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown,no,False
4242,34,blue-collar,married,secondary,no,584,yes,no,cellular,18,jul,154,2,-1,0,unknown,no,False
4243,34,management,married,tertiary,no,997,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no,False
4244,39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,unknown,no,False
4245,41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,unknown,no,False
4246,32,services,single,secondary,no,0,yes,no,cellular,31,jul,99,13,-1,0,unknown,no,False
4247,32,management,single,tertiary,no,0,no,no,cellular,21,nov,9,6,-1,0,unknown,no,False
4248,36,blue-collar,married,primary,no,398,yes,no,unknown,12,jun,278,1,-1,0,unknown,no,True
4249,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,no,False
4250,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes,False
4251,33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no,False
4252,49,entrepreneur,married,primary,no,563,no,no,unknown,19,jun,84,1,-1,0,unknown,no,True
4253,35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,unknown,no,False
4254,31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,no,False
4255,42,management,married,secondary,no,1331,no,no,cellular,23,jul,698,2,-1,0,unknown,no,False
4256,34,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518,2,-1,0,unknown,yes,True
4257,32,services,married,secondary,yes,-220,yes,yes,cellular,25,jul,123,2,-1,0,unknown,no,False
4258,29,management,single,tertiary,no,5980,yes,no,unknown,28,may,317,1,-1,0,unknown,no,False
4259,32,services,single,secondary,no,48,yes,no,cellular,20,apr,8,3,-1,0,unknown,no,False
4260,50,housemaid,single,unknown,no,0,no,no,telephone,28,jul,118,8,-1,0,unknown,no,False
4261,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure,no,False
4262,59,technician,married,secondary,no,2308,no,no,cellular,30,apr,815,1,87,1,other,yes,False
4263,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,unknown,yes,False
4264,57,services,married,secondary,no,162,yes,no,unknown,5,may,174,1,-1,0,unknown,no,False
4265,30,blue-collar,single,secondary,no,1073,yes,no,cellular,5,may,1130,4,-1,0,unknown,no,False
4266,26,services,single,secondary,no,1700,yes,no,cellular,7,may,13,5,-1,0,unknown,no,False
4267,50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,no,True
4268,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,no,False
4269,45,blue-collar,married,primary,no,185,yes,no,cellular,29,jan,249,3,-1,0,unknown,no,True
4270,37,management,divorced,tertiary,no,896,no,yes,cellular,14,aug,343,2,-1,0,unknown,no,False
4271,47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,unknown,no,True
4272,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,no,False
4273,40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,no,False
4274,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,no,True
4275,53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,yes,False
4276,35,admin.,married,secondary,no,147,yes,yes,cellular,29,jan,41,1,184,7,failure,no,False
4277,54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown,no,False
4278,35,admin.,single,secondary,no,1810,yes,no,cellular,25,may,65,2,-1,0,unknown,no,False
4279,31,housemaid,married,unknown,yes,-6,no,yes,telephone,7,jul,94,2,-1,0,unknown,no,False
4280,46,technician,divorced,secondary,no,435,yes,no,unknown,15,may,192,3,-1,0,unknown,no,False
4281,52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes,False
4282,34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,-1,0,unknown,yes,False
4283,46,services,divorced,secondary,no,5,yes,yes,cellular,29,jan,305,2,-1,0,unknown,no,False
4284,54,self-employed,married,secondary,no,641,yes,no,cellular,17,apr,472,1,148,2,failure,no,False
4285,37,admin.,married,tertiary,no,0,yes,no,cellular,21,jul,115,1,-1,0,unknown,no,False
4286,39,admin.,married,tertiary,no,722,no,no,telephone,23,apr,141,1,-1,0,unknown,no,False
4287,50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown,no,False
4288,44,technician,divorced,secondary,no,0,no,no,cellular,28,jul,264,5,-1,0,unknown,no,False
4289,56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,unknown,no,False
4290,40,services,married,tertiary,no,35,no,no,cellular,3,jul,318,4,317,3,failure,no,False
4291,36,services,married,secondary,no,895,yes,yes,unknown,4,jun,622,1,-1,0,unknown,no,False
4292,33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,unknown,no,False
4293,33,blue-collar,single,secondary,no,1925,yes,no,cellular,2,mar,76,2,-1,0,unknown,no,False
4294,42,services,married,secondary,no,-246,yes,no,unknown,7,may,149,1,-1,0,unknown,no,False
4295,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no,False
4296,33,admin.,single,secondary,no,894,no,no,cellular,5,feb,509,2,-1,0,unknown,no,False
4297,26,blue-collar,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,no,False
4298,26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown,no,False
4299,37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187,2,-1,0,unknown,no,False
4300,59,retired,married,primary,no,0,no,no,cellular,5,jun,493,2,-1,0,unknown,yes,True
4301,49,blue-collar,married,primary,no,371,yes,no,cellular,31,jul,18,44,-1,0,unknown,no,True
4302,33,blue-collar,single,primary,no,1,yes,no,cellular,20,apr,257,1,-1,0,unknown,no,True
4303,46,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,unknown,no,False
4304,55,entrepreneur,married,primary,no,298,yes,no,unknown,8,may,144,3,-1,0,unknown,no,True
4305,49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,unknown,no,False
4306,51,technician,married,secondary,no,143,yes,no,unknown,16,may,627,1,-1,0,unknown,no,False
4307,27,admin.,married,secondary,no,186,yes,no,unknown,27,may,136,2,-1,0,unknown,no,False
4308,44,technician,married,secondary,no,5597,no,no,unknown,20,jun,27,3,-1,0,unknown,no,False
4309,40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,success,no,False
4310,36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,no,False
4311,46,admin.,single,secondary,no,1790,yes,no,unknown,5,jun,214,5,-1,0,unknown,no,False
4312,30,services,single,secondary,no,20,yes,no,cellular,20,apr,404,6,340,1,failure,no,False
4313,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown,no,False
4314,31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,no,False
4315,37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219,1,-1,0,unknown,no,False
4316,49,blue-collar,married,unknown,no,51,yes,no,unknown,7,may,984,1,-1,0,unknown,no,False
4317,27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,unknown,no,False
4318,32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,-1,0,unknown,no,False
4319,70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,no,False
4320,22,technician,single,secondary,no,333,no,yes,telephone,12,nov,129,1,-1,0,unknown,no,False
4321,58,blue-collar,married,secondary,no,-27,no,yes,telephone,31,jul,77,13,-1,0,unknown,no,False
4322,33,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,226,1,-1,0,unknown,no,False
4323,83,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,no,True
4324,50,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157,1,299,3,failure,no,False
4325,53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,no,False
4326,37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no,False
4327,55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,unknown,no,True
4328,49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,unknown,yes,False
4329,41,blue-collar,married,primary,no,293,yes,yes,cellular,7,may,102,1,-1,0,unknown,no,True
4330,40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,unknown,no,False
4331,48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no,False
4332,27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,no,False
4333,30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,unknown,no,False
4334,37,entrepreneur,single,secondary,no,20453,yes,no,telephone,4,may,115,1,-1,0,unknown,no,False
4335,37,services,single,secondary,no,105,no,yes,unknown,17,jun,260,4,-1,0,unknown,no,False
4336,40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,327,2,-1,0,unknown,no,False
4337,73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,yes,False
4338,50,management,married,tertiary,no,19447,yes,yes,cellular,21,nov,166,1,-1,0,unknown,no,False
4339,53,blue-collar,married,primary,no,225,no,no,cellular,18,jul,171,7,-1,0,unknown,no,True
4340,47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no,False
4341,33,technician,divorced,secondary,no,0,no,no,cellular,21,aug,224,8,-1,0,unknown,no,False
4342,50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,-1,0,unknown,yes,False
4343,51,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79,1,370,1,failure,no,True
4344,42,housemaid,divorced,tertiary,no,364,no,no,cellular,18,nov,52,1,-1,0,unknown,no,False
4345,34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,unknown,no,False
4346,44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,unknown,no,False
4347,32,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,159,2,195,2,failure,no,False
4348,60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,-1,0,unknown,no,False
4349,60,retired,divorced,tertiary,no,2131,no,no,cellular,10,jul,421,6,-1,0,unknown,no,False
4350,29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,yes,False
4351,39,management,single,secondary,no,36,no,no,cellular,29,aug,70,2,-1,0,unknown,no,False
4352,47,blue-collar,married,primary,no,2642,no,no,cellular,13,aug,310,2,-1,0,unknown,no,True
4353,30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,223,1,-1,0,unknown,no,False
4354,31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,no,False
4355,34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,6,-1,0,unknown,no,False
4356,51,admin.,married,secondary,no,1415,yes,no,unknown,2,jun,151,3,-1,0,unknown,no,False
4357,38,blue-collar,married,secondary,no,213,yes,no,unknown,16,jun,270,15,-1,0,unknown,no,False
4358,47,admin.,single,secondary,no,2540,no,no,cellular,18,nov,110,5,-1,0,unknown,no,False
4359,46,housemaid,single,tertiary,no,3232,no,no,telephone,15,jun,94,2,-1,0,unknown,no,False
4360,33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,no,False
4361,30,management,married,tertiary,no,42,no,no,cellular,25,aug,115,6,-1,0,unknown,no,False
4362,40,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,other,no,False
4363,38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,failure,no,False
4364,63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,-1,0,unknown,yes,False
4365,33,management,married,tertiary,no,150,no,no,cellular,21,aug,151,2,-1,0,unknown,no,False
4366,59,retired,married,secondary,no,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes,False
4367,29,management,single,tertiary,no,4210,yes,no,cellular,18,may,119,1,-1,0,unknown,no,False
4368,54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other,no,False
4369,57,technician,married,secondary,no,16063,yes,no,unknown,30,may,352,3,-1,0,unknown,no,False
4370,57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383,1,-1,0,unknown,no,True
4371,28,services,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no,False
4372,30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,failure,no,False
4373,28,blue-collar,married,secondary,no,225,yes,yes,unknown,7,may,866,2,-1,0,unknown,no,False
4374,45,services,divorced,primary,no,3854,yes,no,unknown,20,jun,10,3,-1,0,unknown,no,True
4375,29,services,divorced,secondary,no,92,yes,no,cellular,7,may,240,1,-1,0,unknown,no,False
4376,42,blue-collar,married,primary,no,-10,yes,no,unknown,9,may,291,4,-1,0,unknown,no,True
4377,31,blue-collar,married,secondary,no,-617,yes,no,unknown,2,jun,115,2,-1,0,unknown,no,False
4378,59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,-1,0,unknown,no,True
4379,41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown,no,True
4380,57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,unknown,no,False
4381,43,services,divorced,secondary,no,0,no,no,cellular,31,jul,106,4,-1,0,unknown,no,False
4382,30,services,divorced,secondary,no,-94,yes,no,cellular,14,jul,41,2,-1,0,unknown,no,False
4383,26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,unknown,no,False
4384,52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,no,False
4385,32,entrepreneur,divorced,secondary,no,1121,yes,yes,cellular,16,apr,211,3,-1,0,unknown,no,False
4386,39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,unknown,no,False
4387,31,blue-collar,married,secondary,no,3653,yes,yes,cellular,21,nov,252,1,168,4,failure,no,False
4388,83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,181,1,-1,0,unknown,yes,True
4389,34,management,married,tertiary,no,436,no,yes,cellular,28,jul,118,4,-1,0,unknown,no,False
4390,40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,apr,57,1,-1,0,unknown,no,False
4391,39,self-employed,married,secondary,no,266,no,no,cellular,11,may,102,2,-1,0,unknown,no,False
4392,50,unemployed,married,secondary,no,3357,no,no,cellular,9,jun,239,4,-1,0,unknown,yes,False
4393,30,technician,married,tertiary,no,101,yes,yes,cellular,7,jul,187,3,-1,0,unknown,no,False
4394,43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,unknown,no,False
4395,49,blue-collar,married,secondary,no,1568,no,no,unknown,21,may,206,6,-1,0,unknown,no,False
4396,41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no,True
4397,35,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7,7,367,25,failure,no,False
4398,57,retired,married,tertiary,no,31,no,no,cellular,19,aug,260,2,-1,0,unknown,no,False
4399,29,entrepreneur,married,secondary,no,452,yes,no,unknown,27,may,347,1,-1,0,unknown,no,False
4400,48,admin.,married,secondary,no,5,yes,no,unknown,7,may,697,2,-1,0,unknown,no,False
4401,38,entrepreneur,divorced,tertiary,no,7929,no,no,cellular,8,jul,182,3,-1,0,unknown,no,False
4402,41,entrepreneur,married,primary,no,39,yes,no,cellular,21,nov,549,2,-1,0,unknown,yes,True
4403,39,housemaid,married,primary,no,267,no,no,unknown,9,jun,1151,5,-1,0,unknown,no,True
4404,31,management,married,tertiary,no,4945,no,no,cellular,11,aug,445,1,-1,0,unknown,no,False
4405,51,technician,married,secondary,no,463,yes,no,unknown,13,may,213,5,-1,0,unknown,no,False
4406,35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,unknown,no,False
4407,45,admin.,divorced,secondary,no,59,yes,no,cellular,24,jul,873,8,-1,0,unknown,yes,False
4408,28,blue-collar,married,secondary,no,131,yes,no,unknown,12,may,147,5,-1,0,unknown,no,False
4409,57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,unknown,no,False
4410,36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,339,3,-1,0,unknown,no,False
4411,49,technician,married,primary,no,230,yes,no,unknown,8,may,96,1,-1,0,unknown,no,True
4412,34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,no,False
4413,65,retired,married,primary,no,493,no,no,cellular,16,oct,622,1,182,1,failure,no,True
4414,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,unknown,no,False
